id,name,type,area,description,image1,image2,imageGallery,website,phone,address,amenities,featured,slug,wordpressUrl,authorName,authorEmail,authorUsername,authorId,publishedDate,modifiedDate,status,commentStatus,pingStatus,originalCategories,originalAttributes,dataConfidence,notes,descriptionSource,amenitiesGuessed,missingFields,directionsLink
1224,Afton Mountain Vineyards,Afton,Afton,"One of Virginia’s pioneer farm wineries with vines dating to 1978, crafting estate-grown vinifera on the sunrise side of Afton Mountain. Breezy patio tastings showcase small-lot bottlings framed by Blue Ridge views.",https://nelsoncounty.com/wp-content/uploads/2024/06/Afton-Mountain-Vineyards.jpg,,,https://www.aftonmountainvineyards.com/,(540) 456-8667,"234 Vineyard Lane, Afton, VA 22920",Estate-Grown Vinifera; Blue Ridge Patio Seating; Guided Tastings; Mountain Views,FALSE,afton-mountain-vineyards,https://nelsoncounty.com/explore/afton-mountain-vineyards/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-06-12,publish,open,closed,Road Trips>Afton; All (Taste)>Vineyards & Wineries,Afton,high,Contact info and narrative sourced from Nelson County listing and winery JSON-LD (Nov 2025).,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=234%20Vineyard%20Lane%2C%20Afton%2C%20VA%2022920
1227,Brent Manor Vineyards,Faber,Faber,Boutique hillside winery south of Charlottesville blending Virginia-grown wines with rotating Portuguese selections in an intimate tasting room. Weekend flights and inn-style hospitality overlook the Brent Manor grounds.,https://nelsoncounty.com/wp-content/uploads/2024/06/Brent-Manor-Vineyards.jpg,,,https://www.brentmanorvineyards.com/,(434) 826-0722,"100 Brent Manor Lane, Faber, VA 22938",Portuguese Wine Flights; Boutique Tasting Room; Hilltop Views; Event-Friendly Venue,FALSE,brent-manor-vineyards,https://nelsoncounty.com/explore/brent-manor-vineyards/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-06-13,publish,open,closed,Road Trips>Faber; Road Trips>Nelson 29; Road Trips>Schuyler; All (Taste)>Vineyards & Wineries,Faber,high,Information gathered from Nelson County listing and Brent Manor website (Nov 2025).,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=100%20Brent%20Manor%20Lane%2C%20Faber%2C%20VA%2022938
1230,Caihailian Vineyard,Vineyards & Wineries,Roseland,Family-run micro-vineyard along the road to Wintergreen producing Monticello AVA wines from 2.5 hillside acres. Tastings are offered when the flags are flying or by appointment for a quiet Roseland experience.,https://nelsoncounty.com/wp-content/uploads/2024/06/Caihailian-Vineyard.jpg,,,https://nelsoncounty.com/explore/caihailian-vineyard/,,"872 Beech Grove, Roseland, VA 22967",Boutique Family Vineyard; Monticello AVA; By-Appointment Tastings; Wintergreen Gateway,FALSE,caihailian-vineyard,https://nelsoncounty.com/explore/caihailian-vineyard/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-06-10,publish,open,closed,All (Taste)>Vineyards & Wineries,Roseland,medium,No phone published on county listing; verify availability directly with owners.,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=872%20Beech%20Grove%2C%20Roseland%2C%20VA%2022967
1233,Cardinal Point Winery,Afton,Afton,"Family-owned winery in the foothills of Afton Mountain inspired by the founders’ time in Germany. Welcoming tasting room offers tours, Blue Ridge views, and seasonal events alongside expressive wines.",https://nelsoncounty.com/wp-content/uploads/2024/06/Cardinal-Point-Winery.jpg,,,https://www.cardinalpointwinery.com/,(540) 456-8400,"9423 Batesville Rd, Afton, VA 22920",Family-Owned Vineyard; Guided Tours & Tastings; Blue Ridge Views; Live Music Lawn,FALSE,cardinal-point-winery,https://nelsoncounty.com/explore/cardinal-point-winery/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-06-12,publish,open,closed,Road Trips>Afton; All (Taste)>Vineyards & Wineries,Afton,high,Details confirmed via Nelson County profile and winery site (Nov 2025).,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=9423%20Batesville%20Rd%2C%20Afton%2C%20VA%2022920
1236,Flying Fox Vineyards,Afton,Afton,"Small-lot producer known for inventive wines and the Sly Fox vermouth line, letting each varietal speak for itself. Cozy tasting room and patio pour limited releases created by Flying Fox’s winemaking family.",https://nelsoncounty.com/wp-content/uploads/2024/06/Flying-Fox-Vineyard.jpg,,,https://www.flyingfoxvineyard.com/,(434) 361-1692,"10368 Critzer Shop Rd, Afton, VA 22920",Small-Lot Releases; Sly Fox Vermouth; Cozy Tasting Room; Seasonal Specials,FALSE,flying-fox-vineyards,https://nelsoncounty.com/explore/flying-fox-vineyards/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-06-12,publish,open,closed,Road Trips>Afton; All (Taste)>Vineyards & Wineries,Afton,high,Narrative and contact drawn from Nelson County listing and Flying Fox resources (Nov 2025).,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=10368%20Critzer%20Shop%20Rd%2C%20Afton%2C%20VA%2022920
1239,Hill Top Winery & Meadery,Farms & Orchards,Nellysford,"Winery and meadery specializing in “true-to-the-fruit” wines and authentic honey meads since 1998. Flights highlight berry, orchard, and dessert styles crafted in the hills above Nellysford.",https://nelsoncounty.com/wp-content/uploads/2024/06/Hill-Top-Winery-Meadery.jpg,,,https://nelsoncounty.com/explore/hill-top-winery-meadery/,(434) 361-1266,"2800 Berry Hill Road, Nellysford, VA 22958",Fruit Wines & Mead; Dessert Wine Flights; Orchard Setting; Mountain Views,FALSE,hill-top-winery-meadery,https://nelsoncounty.com/explore/hill-top-winery-meadery/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-06-13,publish,open,closed,Farms & Orchards; Road Trips>Nellysford; All (Play)>Outdoor Adventures; Road Trips>Tyro; All (Taste)>Vineyards & Wineries,Nellysford,medium,Hill Top provides info via county listing; official site unavailable (Nov 2025).,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=2800%20Berry%20Hill%20Road%2C%20Nellysford%2C%20VA%2022958
1242,Lovingston Winery,Lovingston,Lovingston,"Gravity-flow, small-batch estate winery on Josie’s Knoll focusing on Bordeaux and South African varietals. The Lovingston family tends the vineyard and pours limited-production releases in the Blue Ridge countryside.",https://nelsoncounty.com/wp-content/uploads/2024/06/lovingston-winery-1.jpg,,,https://www.lovingstonwinery.com/,(434) 263-8467,"885 Freshwater Cove, Lovingston, VA 22949",Gravity-Flow Cellar; Estate Bordeaux Varietals; Limited Production; Countryside Tastings,FALSE,lovingston-winery,https://nelsoncounty.com/explore/lovingston-winery/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-06-13,publish,open,closed,Road Trips>Lovingston; Road Trips>Nelson 29; All (Taste)>Vineyards & Wineries,Lovingston,high,Information verified via Nelson County listing and Lovingston Winery website (Nov 2025).,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=885%20Freshwater%20Cove%2C%20Lovingston%2C%20VA%2022949
1245,Mountain and Vine Winery,Faber,Faber,"Monticello AVA destination with terraced vineyards, a lakeside lawn, and panoramic tasting room. Mountain & Vine pairs estate wines with food events, tours, and family-friendly experiences minutes from Charlottesville.",https://nelsoncounty.com/wp-content/uploads/2024/06/Mountain-and-Vine-Winery.jpg,,,https://www.mountainandvine.com/,(434) 263-6100,"500 DelFosse Winery Lane, Faber, VA 22938",Terraced Vineyard; Lakefront Picnics; Food & Wine Pairings; Family-Friendly Grounds,FALSE,mountain-and-vine-winery,https://nelsoncounty.com/explore/mountain-and-vine-winery/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-06-27,publish,open,closed,Road Trips>Faber; Road Trips>Nelson 29; Road Trips>Schuyler; All (Taste)>Vineyards & Wineries,Faber,high,Derived from Nelson County listing and Mountain & Vine site (Nov 2025).,Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=500%20DelFosse%20Winery%20Lane%2C%20Faber%2C%20VA%2022938
1248,Mountain Cove Vineyards & Winery,Lovingston,Lovingston,"Virginia’s oldest farm winery, established in 1973 in a forested hollow near Lovingston, producing heritage wines from estate and local fruit. Rustic tasting areas and picnic grounds invite relaxed afternoons in the Blue Ridge foothills.",https://nelsoncounty.com/wp-content/uploads/2024/06/Mountain-Cove-Vineyards-Winery.jpg,,,https://www.facebook.com/MountainCoveVineyards/,(434) 263-5392,"1365 North Amherst Hwy, Lovingston, VA 22949",Oldest Virginia Winery; Family-Owned; Picnic Meadows; Estate & Local Fruit Wines,FALSE,mountain-cove-vineyards-winery,https://nelsoncounty.com/explore/mountain-cove-vineyards-winery/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-10-17,private,closed,closed,Road Trips>Lovingston; Road Trips>Nelson 29; All (Taste)>Vineyards & Wineries,Lovingston,medium,Legacy contact details compiled from industry directories; recommend confirming before publication.,Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=1365%20North%20Amherst%20Hwy%2C%20Lovingston%2C%20VA%2022949
1251,Valley Road Vineyards,Afton,Afton,"Route 151 gateway winery founded by friends in 2015, featuring lawn seating, an events pavilion, and Rockfish Valley views. The tasting room pours approachable blends and guided flights at the base of Afton Mountain.",https://nelsoncounty.com/wp-content/uploads/2024/06/Valley-Road-Vineyards.jpg,,,https://www.valleyroadwines.com/,(540) 456-6350,"9264 Critzers Shop Road, Afton, VA 22920",Events Pavilion; Lawn Seating; Guided Flights; Route 151 Location,FALSE,valley-road-vineyards,https://nelsoncounty.com/explore/valley-road-vineyards/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-06-12,publish,open,closed,Road Trips>Afton; All (Taste)>Vineyards & Wineries,Afton,high,Data confirmed via Nelson County listing and Valley Road site (Nov 2025).,Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=9264%20Critzers%20Shop%20Road%2C%20Afton%2C%20VA%2022920
1254,Veritas Vineyards & Winery,Afton,Afton,"Family-run estate on the slopes of the Blue Ridge crafting classic Bordeaux-style and sparkling wines. Veritas pairs an elegant tasting room and lawn with weddings, concerts, and farm-to-table dining at The Farmhouse.",https://nelsoncounty.com/wp-content/uploads/2024/06/Veritas-Vineyards-Winery.jpg,,,https://veritaswines.com/,(540) 456-8000,"151 Veritas Lane, Afton, VA 22920",Estate Vineyard; Tasting Room & Terrace; Weddings & Events; Farmhouse Dining,FALSE,veritas-vineyards-winery,https://nelsoncounty.com/explore/veritas-vineyards-winery/,josh,iamjwal@gmail.com,josh,1,2024-06-10,2024-06-12,publish,open,closed,Road Trips>Afton; All (Taste)>Vineyards & Wineries,Afton,high,Sourced from Nelson County listing and Veritas website (Nov 2025).,Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=151%20Veritas%20Lane%2C%20Afton%2C%20VA%2022920
1331,Quarry Gardens at Schuyler,Attractions,Schuyler,"Restored soapstone quarries transformed into 40-acre native plant gardens with two miles of trails, habitat galleries, and guided ecology tours.",https://nelsoncounty.com/wp-content/uploads/2024/06/Quarry-Gardens-at-Schuyler.jpg,,,https://nelsoncounty.com/explore/quarry-gardens-at-schuyler/,(434) 939-1005,"1643 Salem Road, Schuyler, VA 22969",Native Plant Galleries; 2 Miles of Quarry Trails; Guided Ecology Tours; Visitor Center Exhibits,FALSE,quarry-gardens-at-schuyler,https://nelsoncounty.com/explore/quarry-gardens-at-schuyler/,josh,iamjwal@gmail.com,josh,1,2024-06-11,2024-06-11,publish,open,closed,All (Play)>Attractions; All (Play)>Outdoor Adventures>Hikes & Trails; Road Trips>Schuyler,,medium,Contact pulled from Quarry Gardens booking info; trail features from Nelson County article (Nov 2025).,Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=1643%20Salem%20Road%2C%20Schuyler%2C%20VA%2022969
1334,Montebello Fish Hatchery,Attractions,359 Fish Hatchery Lane,"State trout hatchery near Crabtree Falls offering educational tours, pollinator plots, and a nature trail adjacent to mountain hiking hubs.",https://nelsoncounty.com/wp-content/uploads/2024/06/Montebello-Fish-Hatchery.jpg,,,https://nelsoncounty.com/explore/montebello-fish-hatchery/,(540) 377-2418,"359 Fish Hatchery Lane, Montebello, VA 24464",Public Hatchery Tours; Trout Viewing Pools; Nature Trail & Pollinator Gardens; Nearby Appalachian Trail Access,FALSE,montebello-fish-hatchery,https://nelsoncounty.com/explore/montebello-fish-hatchery/,josh,iamjwal@gmail.com,josh,1,2024-06-11,2024-06-12,publish,open,closed,All (Play)>Attractions; All (Play)>Outdoor Adventures>Hikes & Trails; All (Play)>Kids Activities,,high,Details verified via Virginia DWR and Nelson County tourism resources (Nov 2025).,Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=359%20Fish%20Hatchery%20Lane%2C%20Montebello%2C%20VA%2024464
1339,Walton’s Mountain Museum,Museums & Heritage,Schuyler,"Museum honoring “The Waltons” with recreated TV sets, memorabilia, and a short film inside the Schuyler schoolhouse that inspired the show.",https://nelsoncounty.com/wp-content/uploads/2024/06/Waltons-Mountain-Museum.jpg,,,https://nelsoncounty.com/explore/waltons-mountain-museum/,(434) 831-2000,"6484 Rockfish River Road, Schuyler, VA 22969",Replica TV Sets; Memorabilia Exhibits; 30-Minute Feature Film; Gift Shop & Seasonal Hours,FALSE,waltons-mountain-museum,https://nelsoncounty.com/explore/waltons-mountain-museum/,josh,iamjwal@gmail.com,josh,1,2024-06-11,2024-06-11,publish,open,closed,All (Play)>Attractions>Museums & Heritage; Road Trips>Schuyler,,high,Exhibit information confirmed via museum site and Nelson County listing (Nov 2025).,Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=6484%20Rockfish%20River%20Road%2C%20Schuyler%2C%20VA%2022969
1348,Big Arms Farm,Farms & Orchards,Nelson Farmers Market Cooperative,"Market farm known for cut flowers, heirloom produce, and grass-fed beef with bouquets and specialty goods at the Nelson Farmers Market.",https://nelsoncounty.com/wp-content/uploads/2024/06/Big-Arms-Farm.jpg,,,https://nelsoncounty.com/explore/big-arms-farm/,(434) 263-7015,"Nelson Farmers Market Cooperative, 868 Front Street, Lovingston, VA 22949",Cut Flower Bouquets; Heirloom Produce; Grass-Fed Beef Shares; Market Pop-Up Booth,FALSE,big-arms-farm,https://nelsoncounty.com/explore/big-arms-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-11,2024-06-11,publish,open,closed,Farms & Orchards; All (Play)>Outdoor Adventures,,medium,Farm mission from Nelson County feature; uses market contact info pending direct phone confirmation (Nov 2025).,Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=Nelson%20Farmers%20Market%20Cooperative%2C%20868%20Front%20Street%2C%20Lovingston%2C%20VA%2022949
1352,Caldwell Farms,Farms & Orchards,Lovingston,Appointment-only U-pick flower farm in Stagebridge offering curated seasonal blooms with private design sessions.,https://nelsoncounty.com/wp-content/uploads/2024/06/Caldwell-Farms.jpg,,,https://nelsoncounty.com/explore/caldwell-farms/,(770) 401-0390,"394 Stagebridge Road, Lovingston, VA 24590",U-Pick Flower Sessions; Seasonal Bouquet Workshops; Appointment-Only Visits; Small-Batch Florals,FALSE,caldwell-farms,https://nelsoncounty.com/explore/caldwell-farms/,josh,iamjwal@gmail.com,josh,1,2024-06-11,2024-06-11,publish,open,closed,Farms & Orchards; Road Trips>Lovingston; All (Play)>Outdoor Adventures,,medium,Offerings taken from Nelson County listing and farm social updates (Nov 2025).,Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=394%20Stagebridge%20Road%2C%20Lovingston%2C%20VA%2024590
1355,Davis Creek Farm,Farms & Orchards,Lovingston,"Holistic Davis Creek Farm raises heritage livestock on 60 mountain acres with farm stays, workshops, and by-appointment experiences.",https://nelsoncounty.com/wp-content/uploads/2024/06/Davis-Creek-Farm.jpg,,,https://nelsoncounty.com/explore/davis-creek-farm/,(434) 249-4333,"4670 Davis Creek Lane, Lovingston, VA 22949",Heritage Livestock Farm; Regenerative Practices; Private Tours by Appointment; Retreat-Friendly Setting,FALSE,davis-creek-farm,https://nelsoncounty.com/explore/davis-creek-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-11,2024-06-11,publish,open,closed,Farms & Orchards; Road Trips>Lovingston; All (Play)>Outdoor Adventures,,medium,Narrative from Nelson County farm profile; confirm scheduling prior to publishing (Nov 2025).,Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=4670%20Davis%20Creek%20Lane%2C%20Lovingston%2C%20VA%2022949
1358,Deer Creek Farm,Farms & Orchards,Roseland,"Family cattle and lamb farm in Lowesville providing custom beef and lamb shares by whole, half, or quarter.",https://nelsoncounty.com/wp-content/uploads/2024/06/Deer-Creek-Farm.jpg,,,https://nelsoncounty.com/explore/deer-creek-farm/,(434) 277-9104,"3764 Lowesville Road, Lowesville, VA 22967",Custom Beef & Lamb Orders; Pasture-Raised Livestock; Pickup by Appointment; Lowesville Farmstead,FALSE,deer-creek-farm,https://nelsoncounty.com/explore/deer-creek-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-11,2024-06-11,publish,open,closed,Farms & Orchards; All (Play)>Outdoor Adventures; Road Trips>Roseland,,medium,Product offerings summarized from Nelson County listing (Nov 2025).,Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=3764%20Lowesville%20Road%2C%20Lowesville%2C%20VA%2022967
1361,Edible Landscaping,Farms & Orchards,Afton,"Nursery specializing in edible landscaping plants—fruit trees, berries, vines, and herbs—grown without herbicides and shipped nationwide.",https://nelsoncounty.com/wp-content/uploads/2024/06/Edible-Landscaping.jpg,,,https://nelsoncounty.com/explore/edible-landscaping/,(434) 361-9134,"361 Spirit Ridge Lane, Afton, VA 22920",Edible Plant Nursery; Nationwide Shipping; Organic-Grown Stock; Onsite Pickup,FALSE,edible-landscaping,https://nelsoncounty.com/explore/edible-landscaping/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Road Trips>Afton; Farms & Orchards; All (Play)>Outdoor Adventures,,high,Information corroborated with Edible Landscaping catalog and Nelson County listing (Nov 2025).,Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=361%20Spirit%20Ridge%20Lane%2C%20Afton%2C%20VA%2022920
1364,Fitzgerald Farms,Activities,Arrington,"Fitzgerald Farms roadside stand offering summer sweet corn, fall pumpkin picking, and wholesale produce from the Rockfish Valley.",https://nelsoncounty.com/wp-content/uploads/2024/06/Fitzgerald-Farms.jpg,,,https://nelsoncounty.com/explore/fitzgerald-farms/,(434) 277-8047,"4850 Tye Brook Highway, Arrington, VA 22922",Roadside Farm Stand; Pick-Your-Own Pumpkins; Summer Sweet Corn; Wholesale Produce Orders,FALSE,fitzgerald-farms,https://nelsoncounty.com/explore/fitzgerald-farms/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,All (Play)>Activities; Road Trips>Arrington; Farms & Orchards; All (Play)>Kids Activities; All (Play)>Outdoor Adventures,,medium,Farm offerings gathered from Nelson County listing and seasonal announcements (Nov 2025).,Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=4850%20Tye%20Brook%20Highway%2C%20Arrington%2C%20VA%2022922
1368,Fitzgerald’s Orchard,Farms & Orchards,Tyro,"Family orchard near Tyro selling bushels of classic Virginia apples including Fuji, Rome, and Pink Lady each harvest season.",https://nelsoncounty.com/wp-content/uploads/2024/06/Fitzgeralds-Orchard.jpg,,,https://nelsoncounty.com/explore/fitzgeralds-orchard/,(434) 277-5798,"728 Harpers Creek Lane, Tyro, VA 22976",Bushel Apple Sales; Heritage Varieties; Seasonal Harvest Schedule; Mountain Orchard Setting,FALSE,fitzgeralds-orchard,https://nelsoncounty.com/explore/fitzgeralds-orchard/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Farms & Orchards; All (Play)>Outdoor Adventures; Road Trips>Tyro,,medium,Variety list from Nelson County orchard profile (Nov 2025).,Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=728%20Harpers%20Creek%20Lane%2C%20Tyro%2C%20VA%2022976
1372,HeartRock Retreat & Homestead,Farms & Orchards,Roseland,"Fifteen-acre HeartRock homestead with lodging for up to 15, edible gardens, and retreat spaces minutes from breweries and river access.",https://nelsoncounty.com/wp-content/uploads/2025/04/IMG_3785-1.jpeg,https://nelsoncounty.com/wp-content/uploads/2024/06/Gathered-Threads.jpg,https://nelsoncounty.com/wp-content/uploads/2024/06/Hungry-Hill-Farm.jpg,https://nelsoncounty.com/explore/heartrock-retreat-homestead/,(434) 263-7015,"2808 Glad Road, Schuyler, VA 22969",Retreat Lodging for 15; Organic Gardens; Outdoor Gathering Spaces; Proximity to River & Breweries,FALSE,heartrockretreat,https://nelsoncounty.com/explore/heartrockretreat/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2025-04-17,publish,closed,closed,Farms & Orchards; Road Trips>Roseland,,medium,Guest capacity and amenities taken from HeartRock description; direct booking contact pending (Nov 2025).,ReDeer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=2808%20Glad%20Road%2C%20Schuyler%2C%20VA%2022969
1378,Hungry Hill Farm,Activities,Shipman,"Honey-centric Hungry Hill Farm offering raw honey, bee supplies, mushroom workshops, and farm tours by appointment.",https://nelsoncounty.com/wp-content/uploads/2024/06/Hungry-Hill-Farm.jpg,,,https://nelsoncounty.com/explore/hungry-hill-farm/,(434) 263-5336,"89 Williamstown Road, Shipman, VA 22971",Raw Honey Sales; Beekeeping Supplies; Farm Tours & Workshops; Year-Round Appointments,FALSE,hungry-hill-farm,https://nelsoncounty.com/explore/hungry-hill-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,All (Play)>Activities; Farms & Orchards; All (Play)>Kids Activities; All (Play)>Outdoor Adventures; Road Trips>Shipman,,medium,Services pulled from Nelson County listing and farm communications (Nov 2025).,Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=89%20Williamstown%20Road%2C%20Shipman%2C%20VA%2022971
1384,Inglewood Fine Meats,Farms & Orchards,Arrington,Inglewood Fine Meats raises verified all-natural Black Angus beef and Dorset lamb on chemical-free pastures in Arrington.,https://nelsoncounty.com/wp-content/uploads/2024/06/Inglewood-Fine-Meats.jpg,,,https://nelsoncounty.com/explore/inglewood-fine-meats/,(434) 365-0028,"4638 Variety Mills Road, Arrington, VA 22922",All-Natural Black Angus Beef; Dorset Lamb; Chemical-Free Pastures; Direct Farm Orders,FALSE,inglewood-fine-meats,https://nelsoncounty.com/explore/inglewood-fine-meats/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,All (Play); Road Trips>Arrington; Farms & Orchards,,medium,Operations described in Nelson County profile; verified natural program referenced on farm site (Nov 2025).,Inglewood Fine Meats Inglewood Farm Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=4638%20Variety%20Mills%20Road%2C%20Arrington%2C%20VA%2022922
1387,Lost Point Farm,Farms & Orchards,Arrington,Small herb and produce farm perched over the Tye River supplying chemical-free harvests to the Arrington community by appointment.,https://nelsoncounty.com/wp-content/uploads/2024/06/Lost-Point-Farm.jpg,,,https://nelsoncounty.com/explore/lost-point-farm/,(434) 263-7015,"Arrington, VA 22922",Chemical-Free Produce; Herb Gardens; Appointment Pickup; Scenic Tye River Overlook,FALSE,lost-point-farm,https://nelsoncounty.com/explore/lost-point-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Road Trips>Arrington; Farms & Orchards,,low,Limited published info; rely on Nelson County blurb until direct farm contact is confirmed (Nov 2025).,Inglewood Farm Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=Arrington%2C%20VA%2022922
1390,One Forest,Activities,Nellysford,Proposed forest-based education and wellness space in Nellysford emphasizing nature play and outdoor learning; listing currently in development.,https://nelsoncounty.com/wp-content/uploads/2024/06/Lost-Point-Farm.jpg,,,https://nelsoncounty.com/?post_type=portfolio&p=1390,,"Nellysford, VA 22958",Outdoor Learning Concept; Nature Play Vision; Community Programming (Planned); Status: In Development,FALSE,one-forest,https://nelsoncounty.com/?post_type=portfolio&p=1390,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,draft,open,closed,All (Play)>Activities; Farms & Orchards; All (Play)>Kids Activities; Road Trips>Nellysford,,low,WordPress entry remains draft with limited public details; confirm status with Nelson County tourism before publishing (Nov 2025).,Inglewood Farm Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
1392,Pharsalia,Farms & Orchards,Tyro,"Historic 1814 Pharsalia estate hosting weddings, group tours, and floral workshops amid working orchards at the foot of dePriest Mountain.",https://nelsoncounty.com/wp-content/uploads/2024/06/Pharsalia-Farm-Events.jpg,,,https://nelsoncounty.com/explore/pharsalia/,(434) 277-5231,"2333 Pharsalia Road, Tyro, VA 22976",Historic Event Venue; Flower Workshops; By-Appointment Tours; Mountain Orchard Setting,FALSE,pharsalia,https://nelsoncounty.com/explore/pharsalia/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Farms & Orchards; All (Play)>Attractions>Museums & Heritage; Road Trips>Tyro,,high,Venue services confirmed via Pharsalia schedules and Nelson County tourism listing (Nov 2025).,Inglewood Farm Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=2333%20Pharsalia%20Road%2C%20Tyro%2C%20VA%2022976
